Date;CNY;JPY;KRW;USD
27-Jul-2005;8.1128;112.7;1026.1;1
28-Jul-2005;8.108;112.45;;1
29-Jul-2005;8.1056;112.22;;1
01-Aug-2005;8.1046;112.2;1025.7;1
02-Aug-2005;8.1032;111.8;1026.7;1
03-Aug-2005;8.1051;111.85;1021.5;1
04-Aug-2005;8.1027;111;1018.1;1
05-Aug-2005;8.1037;111.75;1011.9;1
08-Aug-2005;8.109;112.4;1013.9;1
09-Aug-2005;8.107;111.82;1017.8;1
10-Aug-2005;8.1062;111.2;1014.6;1
11-Aug-2005;8.1002;110.3;1014.9;1
12-Aug-2005;8.098;109.85;1014.4;1
15-Aug-2005;8.0971;109.57;;1
16-Aug-2005;8.1002;109.33;1014.2;1
17-Aug-2005;8.0997;109.5;1016.4;1
18-Aug-2005;8.1007;110.15;1019.2;1
19-Aug-2005;8.1047;110.46;1018.6;1
22-Aug-2005;8.1056;110.2;;1
23-Aug-2005;8.1012;110;1025.4;1
24-Aug-2005;8.1005;110.6;1026.1;1
25-Aug-2005;8.1002;109.85;1027.7;1
26-Aug-2005;8.0965;110.22;;1
29-Aug-2005;8.0954;110.3;1028.4;1
30-Aug-2005;8.0973;110.95;1030;1
31-Aug-2005;8.0998;111.3;1031;1
01-Sep-2005;8.0949;110.8;1037.6;1
02-Sep-2005;8.0935;109.9;1035.7;1
05-Sep-2005;;109.15;1029.4;1
06-Sep-2005;8.0913;109.35;1024.4;1
07-Sep-2005;8.0925;109.98;1024.3;1
08-Sep-2005;8.0945;110.28;1024.4;1
09-Sep-2005;8.0956;110.55;1025.7;1
12-Sep-2005;8.0924;109.58;1027.3;1
13-Sep-2005;8.094;110.37;1024.4;1
14-Sep-2005;8.0912;110.65;1026.7;1
15-Sep-2005;8.0887;110.55;1024.6;1
16-Sep-2005;8.0871;110.8;1024.9;1
19-Sep-2005;8.0908;;;1
20-Sep-2005;8.089;111.35;1026.3;1
21-Sep-2005;8.0911;111.9;1028.8;1
22-Sep-2005;8.0881;111.7;1030.4;1
23-Sep-2005;8.091;;1027.2;1
26-Sep-2005;8.0929;112.37;1028.9;1
27-Sep-2005;8.092;112.7;1035.2;1
28-Sep-2005;8.0939;113.05;1034.3;1
29-Sep-2005;8.093;112.97;1037.5;1
30-Sep-2005;8.092;113.15;;1
03-Oct-2005;8.092;113.97;;1
04-Oct-2005;8.092;114.18;;1
05-Oct-2005;8.092;113.92;;1
06-Oct-2005;8.092;113.85;;1
07-Oct-2005;8.092;113.48;;1
10-Oct-2005;;;;1
11-Oct-2005;8.0879;114.1;;1
12-Oct-2005;8.0895;114.65;;1
13-Oct-2005;8.0885;114.7;;1
14-Oct-2005;8.0896;114.55;;1
17-Oct-2005;8.0877;113.95;;1
18-Oct-2005;8.091;115.37;1044.6;1
19-Oct-2005;8.0924;115.8;1051;1
20-Oct-2005;8.0905;115.52;1052.6;1
21-Oct-2005;8.0885;115.15;1054.6;1
24-Oct-2005;8.0916;115.9;1054.9;1
25-Oct-2005;8.0901;115.65;1060.3;1
26-Oct-2005;8.0867;115.13;1054.5;1
27-Oct-2005;8.0862;115.47;1047;1
28-Oct-2005;8.084;115.3;;1
31-Oct-2005;8.0845;115.7;1042;1
01-Nov-2005;8.086;116.55;1042.8;1
02-Nov-2005;8.0851;116.8;;1
03-Nov-2005;8.0841;;1042.5;1
04-Nov-2005;8.0856;117.45;1042.3;1
07-Nov-2005;8.0877;117.9;1047.8;1
08-Nov-2005;8.0867;117.84;1050.1;1
09-Nov-2005;8.0857;117.32;1048;1
10-Nov-2005;8.0847;117.73;1046.4;1
11-Nov-2005;8.0856;117.75;1046.6;1
14-Nov-2005;8.0831;117.98;1043.3;1
15-Nov-2005;8.0845;118.8;1041.1;1
16-Nov-2005;8.0835;119.25;1035.5;1
17-Nov-2005;8.0845;118.9;1036;1
18-Nov-2005;8.0832;118.9;1035;1
21-Nov-2005;8.0833;119.3;1035.6;1
22-Nov-2005;8.0839;119.12;1038.5;1
23-Nov-2005;8.0816;;1043.5;1
24-Nov-2005;;118.6;1038;1
25-Nov-2005;;119.27;1037.4;1
28-Nov-2005;8.0825;119.83;1041.1;1
29-Nov-2005;8.0796;119.22;1040.8;1
30-Nov-2005;8.0804;119.63;1036.3;1
01-Dec-2005;8.0798;119.82;1035.5;1
02-Dec-2005;8.0806;120.52;;1
05-Dec-2005;8.0808;121.35;1038.2;1
06-Dec-2005;8.078;120.98;1037.9;1
07-Dec-2005;8.0771;121.05;1034.7;1
08-Dec-2005;8.078;120.7;1034.8;1
09-Dec-2005;8.0765;120.5;;1
12-Dec-2005;8.077;120.85;1034.1;1
13-Dec-2005;8.0751;119.9;1033.9;1
14-Dec-2005;8.0746;118.8;1029.5;1
15-Dec-2005;8.074;117.25;1014;1
16-Dec-2005;8.0735;115.72;;1
19-Dec-2005;8.073;116.35;1016.3;1
20-Dec-2005;8.074;116.25;;1
21-Dec-2005;8.0765;116.95;1016.9;1
22-Dec-2005;8.0775;117.55;1018.6;1
23-Dec-2005;8.0762;;1018.1;1
26-Dec-2005;;116.48;1014.8;1
27-Dec-2005;8.074;117.1;1012.2;1
28-Dec-2005;8.0725;117.44;1011.9;1
29-Dec-2005;8.0709;117.88;1012.7;1
30-Dec-2005;8.0702;117.97;1013;1
02-Jan-2006;;;1013;1
03-Jan-2006;;;1008.9;1
04-Jan-2006;8.0702;115.95;1005.6;1
05-Jan-2006;8.0678;116.2;999.4;1
06-Jan-2006;8.0675;116.1;994.4;1
09-Jan-2006;8.0665;;992.5;1
10-Jan-2006;8.0691;114.55;978.4;1
11-Jan-2006;8.0705;114.55;981.7;1
12-Jan-2006;8.0685;114.2;984.4;1
13-Jan-2006;8.0698;114.6;976.3;1
16-Jan-2006;;114.1;982.7;1
17-Jan-2006;8.0676;115.2;982.8;1
18-Jan-2006;8.0704;115.65;;1
19-Jan-2006;8.0687;115.26;;1
20-Jan-2006;8.0648;115.6;;1
23-Jan-2006;8.0645;114.78;986.8;1
24-Jan-2006;8.0625;114.8;;1
25-Jan-2006;8.063;115.1;;1
26-Jan-2006;8.062;115.64;977.2;1
27-Jan-2006;8.0608;116.25;967.8;1
30-Jan-2006;;117.35;;1
31-Jan-2006;8.0608;117.71;971;1
01-Feb-2006;;117.23;968.6;1
02-Feb-2006;;118.25;961.1;1
03-Feb-2006;;118.48;969.7;1
06-Feb-2006;8.056;118.65;970.6;1
07-Feb-2006;8.0566;118.95;966.5;1
08-Feb-2006;8.0545;118.05;967.8;1
09-Feb-2006;8.0558;118.55;;1
10-Feb-2006;8.0516;118.45;971.2;1
13-Feb-2006;8.0472;117.78;970.6;1
14-Feb-2006;;117.48;974.5;1
15-Feb-2006;8.0481;117.6;973.9;1
16-Feb-2006;8.0495;117.85;973.6;1
17-Feb-2006;8.0493;118.1;976.4;1
20-Feb-2006;;118.22;974.1;1
21-Feb-2006;8.0485;118.47;968;1
22-Feb-2006;;118.65;968.2;1
23-Feb-2006;8.049;117.75;973.3;1
24-Feb-2006;8.0432;116.65;972.6;1
27-Feb-2006;8.042;116.3;964.7;1
28-Feb-2006;8.0415;116.25;969;1
01-Mar-2006;8.039;115.82;;1
02-Mar-2006;8.0394;116.23;970.6;1
03-Mar-2006;8.038;116.4;969.8;1
06-Mar-2006;8.0382;117;969;1
07-Mar-2006;8.0425;117.58;973.3;1
08-Mar-2006;8.0475;117.7;976.7;1
09-Mar-2006;8.048;117.75;982.5;1
10-Mar-2006;8.0492;118.35;981.2;1
13-Mar-2006;8.0503;118.86;982.6;1
14-Mar-2006;8.0475;118.53;981.6;1
15-Mar-2006;8.0388;117.5;977.5;1
16-Mar-2006;8.035;117.67;974.7;1
17-Mar-2006;8.0286;116.7;974.4;1
20-Mar-2006;8.025;116.16;971.9;1
21-Mar-2006;8.0272;;969.1;1
22-Mar-2006;8.0306;117.3;967.3;1
23-Mar-2006;8.0296;116.85;971.5;1
24-Mar-2006;8.0338;117.98;973.7;1
27-Mar-2006;8.0245;116.65;980.8;1
28-Mar-2006;8.0212;116.86;976.3;1
29-Mar-2006;8.028;117.82;975.8;1
30-Mar-2006;8.027;117.75;978.1;1
31-Mar-2006;8.017;117.4;975.9;1
03-Apr-2006;8.021;118.05;975;1
04-Apr-2006;8.0194;117.65;970.7;1
05-Apr-2006;8.0116;116.85;966.1;1
06-Apr-2006;8.0098;117.5;959.5;1
07-Apr-2006;8.013;117.86;954.9;1
10-Apr-2006;8.004;118.15;952.4;1
11-Apr-2006;8.011;118.45;952.9;1
12-Apr-2006;8.012;117.88;954.1;1
13-Apr-2006;8.0248;118.45;955.6;1
14-Apr-2006;8.0163;118.67;960.4;1
17-Apr-2006;8.0158;118.25;961.4;1
18-Apr-2006;8.014;117.84;955.3;1
19-Apr-2006;8.0128;117;953;1
20-Apr-2006;8.0126;117.57;947.3;1
21-Apr-2006;8.021;117.64;947.5;1
24-Apr-2006;8.0185;115.78;947.2;1
25-Apr-2006;8.016;114.47;940.5;1
26-Apr-2006;8.022;115;941.8;1
27-Apr-2006;8.0205;114.75;947.4;1
28-Apr-2006;8.0165;114.3;945.7;1
01-May-2006;;113.1;;1
02-May-2006;;113.65;944.1;1
03-May-2006;;;941.9;1
04-May-2006;;;935.8;1
05-May-2006;;;;1
08-May-2006;8.009;111.63;939.1;1
09-May-2006;8.0065;111.37;930.7;1
10-May-2006;8.0048;111.18;933.1;1
11-May-2006;8.0062;111.1;931.7;1
12-May-2006;8.0082;110.15;934.5;1
15-May-2006;7.9982;109.65;933.7;1
16-May-2006;8.015;110;940.2;1
17-May-2006;8.006;109.5;946.7;1
18-May-2006;8.018;110.7;937.6;1
19-May-2006;8.015;110.75;944.5;1
22-May-2006;8.0226;112.1;944.8;1
23-May-2006;8.0176;111.18;950.1;1
24-May-2006;8.023;112.37;947.2;1
25-May-2006;8.0268;112.75;949.4;1
26-May-2006;8.0216;111.69;949.2;1
29-May-2006;;112.35;;1
30-May-2006;8.0284;112.65;947.4;1
31-May-2006;8.0188;112.24;;1
01-Jun-2006;8.021;112.58;947.6;1
02-Jun-2006;8.0214;112.55;947.4;1
05-Jun-2006;8.0096;111.65;946.8;1
06-Jun-2006;8.0148;112.4;;1
07-Jun-2006;8.0168;113.1;943.8;1
08-Jun-2006;8.0174;113.58;947.7;1
09-Jun-2006;8.018;113.95;951.1;1
12-Jun-2006;8.0161;114.1;954.1;1
13-Jun-2006;8.0073;114.43;956.6;1
14-Jun-2006;8.0051;115.11;960.9;1
15-Jun-2006;7.9999;115.05;962.1;1
16-Jun-2006;7.9976;114.7;959.4;1
19-Jun-2006;8.0018;115.6;955.2;1
20-Jun-2006;8.0036;115.05;961.7;1
21-Jun-2006;7.999;114.72;960.9;1
22-Jun-2006;7.9975;114.79;954.6;1
23-Jun-2006;8.0026;116.07;954.3;1
26-Jun-2006;8.0038;116.37;959;1
27-Jun-2006;7.9991;116.2;958.8;1
28-Jun-2006;7.9995;116.25;958.1;1
29-Jun-2006;8.0001;116.54;958.3;1
30-Jun-2006;7.9956;114.95;960.3;1
03-Jul-2006;;114.47;952.6;1
04-Jul-2006;;114.6;944.7;1
05-Jul-2006;7.9944;114.92;942.2;1
06-Jul-2006;7.996;115.55;945.9;1
07-Jul-2006;7.9936;115.16;949.7;1
10-Jul-2006;7.9908;113.65;946.3;1
11-Jul-2006;7.9925;114.15;942.5;1
12-Jul-2006;7.9916;114.35;945;1
13-Jul-2006;7.9948;115.4;948.8;1
14-Jul-2006;7.9956;115.85;950.1;1
17-Jul-2006;7.997;;;1
18-Jul-2006;8.0016;116.9;952.9;1
19-Jul-2006;8.0024;117.25;957.4;1
20-Jul-2006;7.9918;116.85;958.4;1
21-Jul-2006;7.9897;116.95;951.3;1
24-Jul-2006;7.9845;116.55;952.7;1
25-Jul-2006;7.987;116.8;951.2;1
26-Jul-2006;7.9877;117.07;952.4;1
27-Jul-2006;7.9808;116.27;953.9;1
28-Jul-2006;7.9792;115.9;;1
31-Jul-2006;7.9732;114.8;953.1;1
01-Aug-2006;7.973;114.65;954.5;1
02-Aug-2006;7.972;114.44;956.4;1
03-Aug-2006;7.9762;114.75;959.4;1
04-Aug-2006;7.9772;115.15;966.3;1
07-Aug-2006;7.9699;114.55;964.4;1
08-Aug-2006;7.974;115.1;961.5;1
09-Aug-2006;7.9775;115.67;963.9;1
10-Aug-2006;7.9688;115.37;963.7;1
11-Aug-2006;7.9725;115.35;958;1
14-Aug-2006;7.9928;116.28;959.2;1
15-Aug-2006;7.995;116.55;;1
16-Aug-2006;7.9827;116.07;965.2;1
17-Aug-2006;7.9748;115.6;964.8;1
18-Aug-2006;7.9736;116.02;961.7;1
21-Aug-2006;7.9698;115.79;961.7;1
22-Aug-2006;7.9672;116.15;957.2;1
23-Aug-2006;7.9703;116.3;956.9;1
24-Aug-2006;7.9708;116.42;956.6;1
25-Aug-2006;7.9715;116.69;958.2;1
28-Aug-2006;7.9719;117.2;960.7;1
29-Aug-2006;7.9669;116.98;964.2;1
30-Aug-2006;7.9598;116.85;961.7;1
31-Aug-2006;7.9585;117.32;959.6;1
01-Sep-2006;7.959;117.25;961.5;1
04-Sep-2006;;116.5;961.1;1
05-Sep-2006;7.9425;115.85;958.3;1
06-Sep-2006;7.9471;116.35;956.2;1
07-Sep-2006;7.9508;116.7;956.9;1
08-Sep-2006;7.9568;116.2;956.8;1
11-Sep-2006;7.9608;116.76;955.2;1
12-Sep-2006;7.9552;117.6;957;1
13-Sep-2006;7.9555;117.92;959.1;1
14-Sep-2006;7.9476;117.55;959.8;1
15-Sep-2006;7.9459;117.74;956.4;1
18-Sep-2006;7.9431;;956.8;1
19-Sep-2006;7.9342;117.93;958;1
20-Sep-2006;7.9299;117.3;954.3;1
21-Sep-2006;7.9264;117.1;952.1;1
22-Sep-2006;7.9188;116.4;945.7;1
25-Sep-2006;7.9196;116.32;944.2;1
26-Sep-2006;7.915;116.35;944.8;1
27-Sep-2006;7.9072;117.05;943.4;1
28-Sep-2006;7.8998;117.5;944.4;1
29-Sep-2006;7.9087;117.8;945.2;1
02-Oct-2006;;118.25;944.8;1
03-Oct-2006;;117.68;;1
04-Oct-2006;;118.05;947.4;1
05-Oct-2006;;117.68;;1
06-Oct-2006;;118;;1
09-Oct-2006;7.9103;;;1
10-Oct-2006;7.9128;119.1;958.8;1
11-Oct-2006;7.9164;119.68;960;1
12-Oct-2006;7.9174;119.6;961.2;1
13-Oct-2006;7.9116;119.3;959.2;1
16-Oct-2006;7.9148;119.75;954.5;1
17-Oct-2006;7.911;119.08;955.8;1
18-Oct-2006;7.9085;118.69;954.5;1
19-Oct-2006;7.909;118.88;954.2;1
20-Oct-2006;7.8995;118.33;956.9;1
23-Oct-2006;7.8998;118.8;957.6;1
24-Oct-2006;7.9049;119.4;958.7;1
25-Oct-2006;7.9007;119.24;959.5;1
26-Oct-2006;7.894;118.8;956;1
27-Oct-2006;7.8871;118.45;951.6;1
30-Oct-2006;7.8781;117.4;947.2;1
31-Oct-2006;7.8792;117.65;944.2;1
01-Nov-2006;7.872;116.97;944.3;1
02-Nov-2006;7.875;117.27;939;1
03-Nov-2006;7.8729;;938.9;1
06-Nov-2006;7.8804;118.05;937.9;1
07-Nov-2006;7.8829;118.23;941.2;1
08-Nov-2006;7.8719;117.63;940.7;1
09-Nov-2006;7.8697;117.87;935.8;1
10-Nov-2006;7.8667;117.6;936.7;1
13-Nov-2006;7.8644;117.38;935.4;1
14-Nov-2006;7.8703;117.75;933.2;1
15-Nov-2006;7.8715;117.7;937.5;1
16-Nov-2006;7.8733;118;939.7;1
17-Nov-2006;7.8745;118.3;939.8;1
20-Nov-2006;7.869;117.93;938.7;1
21-Nov-2006;7.8695;118.08;934.9;1
22-Nov-2006;7.8655;117.85;936.2;1
23-Nov-2006;;;;1
24-Nov-2006;;116.4;;1
27-Nov-2006;7.8402;115.65;932;1
28-Nov-2006;7.8487;116.11;929.8;1
29-Nov-2006;7.8394;115.77;931.1;1
30-Nov-2006;7.8436;116.4;929.9;1
01-Dec-2006;7.8331;115.7;930.6;1
04-Dec-2006;7.824;115.58;928.2;1
05-Dec-2006;7.8279;115.33;927.5;1
06-Dec-2006;7.8226;114.87;926.6;1
07-Dec-2006;7.8305;115.1;920;1
08-Dec-2006;7.8266;115.25;918;1
11-Dec-2006;7.8377;116.7;920.5;1
12-Dec-2006;7.8324;116.83;926;1
13-Dec-2006;7.8254;117;924;1
14-Dec-2006;7.8197;117.52;922.6;1
15-Dec-2006;7.8185;117.93;922.5;1
18-Dec-2006;7.8255;118.05;921.8;1
19-Dec-2006;7.827;118.05;924;1
20-Dec-2006;7.8198;118.15;929.6;1
21-Dec-2006;7.819;118.38;927.4;1
22-Dec-2006;7.8189;118.34;927.1;1
26-Dec-2006;;118.96;928.1;1
27-Dec-2006;7.823;;930.3;1
28-Dec-2006;7.8149;118.78;930.6;1
29-Dec-2006;7.8087;118.95;929.6;1
02-Jan-2007;;;929.6;1
03-Jan-2007;;;926;1
04-Jan-2007;7.8073;119.36;926.1;1
05-Jan-2007;7.8097;118.37;931.2;1
08-Jan-2007;7.8135;;932.6;1
09-Jan-2007;7.8078;118.9;937.3;1
10-Jan-2007;7.8081;119.38;937;1
11-Jan-2007;7.7977;119.63;939.8;1
12-Jan-2007;7.8012;120.6;938.9;1
15-Jan-2007;;120.24;940.5;1
16-Jan-2007;7.7895;120.55;938.1;1
17-Jan-2007;7.7798;120.84;936.5;1
18-Jan-2007;7.7758;120.62;937.1;1
19-Jan-2007;7.7788;121.3;936.7;1
22-Jan-2007;7.78;121.34;937.6;1
23-Jan-2007;7.7815;121.7;938.7;1
24-Jan-2007;7.7755;120.9;941.1;1
25-Jan-2007;7.7735;120.45;937.5;1
26-Jan-2007;7.7817;121.54;936.3;1
29-Jan-2007;7.7836;121.99;940;1
30-Jan-2007;7.7796;121.6;940.4;1
31-Jan-2007;7.7776;121.68;940.9;1
01-Feb-2007;7.7615;120.74;942;1
02-Feb-2007;7.7613;120.78;938.1;1
05-Feb-2007;7.764;120.8;938.1;1
06-Feb-2007;7.7595;120.12;936.6;1
07-Feb-2007;7.7496;120.2;933;1
08-Feb-2007;7.7526;120.78;932.2;1
09-Feb-2007;7.7575;121.34;;1
12-Feb-2007;7.7632;;;1
13-Feb-2007;7.7662;121.45;;1
14-Feb-2007;7.7552;121.28;937.8;1
15-Feb-2007;7.7502;120.1;938.1;1
16-Feb-2007;7.7408;119.38;934.7;1
19-Feb-2007;;119.45;;1
20-Feb-2007;;119.73;935.9;1
21-Feb-2007;;120.25;938.3;1
22-Feb-2007;;121.02;938.8;1
23-Feb-2007;;121.48;939.5;1
26-Feb-2007;7.7498;120.9;937.7;1
27-Feb-2007;7.7471;120.2;938.7;1
28-Feb-2007;7.7409;118.48;938.3;1
01-Mar-2007;7.7472;118.3;;1
02-Mar-2007;7.7453;117.65;940.9;1
05-Mar-2007;7.7403;115.6;942.2;1
06-Mar-2007;7.7453;116.45;950;1
07-Mar-2007;7.7436;116.35;948;1
08-Mar-2007;7.7386;115.88;947;1
09-Mar-2007;7.7436;117.4;948.2;1
12-Mar-2007;7.7474;118.25;946.6;1
13-Mar-2007;7.7397;117.47;944.2;1
14-Mar-2007;7.7387;116.2;944.8;1
15-Mar-2007;7.742;117.2;947.2;1
16-Mar-2007;7.739;117.13;944.6;1
19-Mar-2007;7.7351;117.22;945;1
20-Mar-2007;7.7395;117.83;943.3;1
21-Mar-2007;7.7355;;942.6;1
22-Mar-2007;7.731;117.5;937.8;1
23-Mar-2007;7.7359;118;937.1;1
26-Mar-2007;7.7393;117.98;938.5;1
27-Mar-2007;7.7343;118.18;938.6;1
28-Mar-2007;7.7318;117.4;940.6;1
29-Mar-2007;7.7303;117.15;940.9;1
30-Mar-2007;7.7342;117.65;940.3;1
02-Apr-2007;7.7306;117.95;940.8;1
03-Apr-2007;7.7277;117.77;938.8;1
04-Apr-2007;7.7349;118.9;936.8;1
05-Apr-2007;7.7268;118.67;936;1
06-Apr-2007;7.7251;118.75;934.8;1
09-Apr-2007;7.729;119.36;931.2;1
10-Apr-2007;7.7304;119.05;933.1;1
11-Apr-2007;7.727;119.15;932.6;1
12-Apr-2007;7.7264;119.32;933.8;1
13-Apr-2007;7.7244;118.94;931.6;1
16-Apr-2007;7.722;119.5;930.1;1
17-Apr-2007;7.7308;119.6;929.3;1
18-Apr-2007;7.7238;118.72;930.1;1
19-Apr-2007;7.7199;118.3;928.7;1
20-Apr-2007;7.723;118.65;927.5;1
23-Apr-2007;7.729;118.95;926.5;1
24-Apr-2007;7.7293;118.47;926.6;1
25-Apr-2007;7.7203;118.4;926.8;1
26-Apr-2007;7.7199;118.62;926.8;1
27-Apr-2007;7.7139;119.6;928.5;1
30-Apr-2007;7.7055;119.6;929.4;1
01-May-2007;;119.55;;1
02-May-2007;;119.88;930.9;1
03-May-2007;;;930.7;1
04-May-2007;7.7055;;929.2;1
07-May-2007;;119.93;927.7;1
08-May-2007;7.6951;119.85;924.1;1
09-May-2007;7.6971;119.78;923.1;1
10-May-2007;7.6965;120.05;924.5;1
11-May-2007;7.6835;119.9;924.8;1
14-May-2007;7.6739;120.2;926.7;1
15-May-2007;7.6948;120.34;924.9;1
16-May-2007;7.684;120.23;924.4;1
17-May-2007;7.6785;120.82;924;1
18-May-2007;7.6804;121.3;925.9;1
21-May-2007;7.6652;121.26;932.6;1
22-May-2007;7.6551;121.48;931.3;1
23-May-2007;7.654;121.7;929.9;1
24-May-2007;7.6525;121.6;;1
25-May-2007;7.6523;121.12;931.5;1
28-May-2007;;121.67;;1
29-May-2007;7.6538;121.5;930;1
30-May-2007;7.6488;121.54;928.5;1
31-May-2007;7.6506;121.62;929.9;1
01-Jun-2007;7.6497;121.93;927.9;1
04-Jun-2007;7.6522;122;927.4;1
05-Jun-2007;7.6427;121.75;928.2;1
06-Jun-2007;7.6398;121.37;;1
07-Jun-2007;7.6502;120.94;927.3;1
08-Jun-2007;7.6656;121.15;;1
11-Jun-2007;7.6785;121.63;;1
12-Jun-2007;7.6475;121.68;;1
13-Jun-2007;7.6282;122.15;;1
14-Jun-2007;7.6258;122.8;;1
15-Jun-2007;7.6238;123.06;;1
18-Jun-2007;7.6213;123.5;929.8;1
19-Jun-2007;7.6195;123.61;928;1
20-Jun-2007;7.618;123.34;927.6;1
21-Jun-2007;7.6208;123.64;926.5;1
22-Jun-2007;7.6224;123.95;927.3;1
25-Jun-2007;7.6192;123.88;927.7;1
26-Jun-2007;7.6184;123.4;926.6;1
27-Jun-2007;7.6165;122.99;926.4;1
28-Jun-2007;7.6178;122.98;927.6;1
29-Jun-2007;7.6155;123.23;926.8;1
02-Jul-2007;7.6075;123;925.7;1
03-Jul-2007;7.5951;122.35;922.7;1
04-Jul-2007;7.606;122.4;918.2;1
05-Jul-2007;;122.8;919.9;1
06-Jul-2007;7.6135;122.95;921.1;1
09-Jul-2007;7.6085;123.63;921.2;1
10-Jul-2007;7.5845;123.25;920.4;1
11-Jul-2007;7.5712;121.7;920.1;1
12-Jul-2007;7.5762;122.3;920.1;1
13-Jul-2007;7.5731;122.45;918;1
16-Jul-2007;7.5681;;916.3;1
17-Jul-2007;7.5651;121.93;;1
18-Jul-2007;7.5661;121.95;917.4;1
19-Jul-2007;7.5636;121.95;917.2;1
20-Jul-2007;7.5712;122.22;916;1
23-Jul-2007;7.5642;120.93;915.7;1
24-Jul-2007;7.5725;120.6;915.5;1
25-Jul-2007;7.5596;119.95;914.4;1
26-Jul-2007;7.5789;120.63;913.8;1
27-Jul-2007;7.5697;118.9;917.5;1
30-Jul-2007;7.5824;118.52;921.5;1
31-Jul-2007;7.5737;118.95;923.2;1
01-Aug-2007;7.566;118.5;920.3;1
02-Aug-2007;7.5723;118.8;922.5;1
03-Aug-2007;7.5683;119.25;923.9;1
06-Aug-2007;7.5598;117.6;923;1
07-Aug-2007;7.569;118.68;924.4;1
08-Aug-2007;7.5759;118.95;922.6;1
09-Aug-2007;7.5648;119.68;923.8;1
10-Aug-2007;7.5698;117.9;922.4;1
13-Aug-2007;7.5787;118.22;929.7;1
14-Aug-2007;7.5845;117.93;;1
15-Aug-2007;7.5921;117.4;;1
16-Aug-2007;7.5981;116;931.5;1
17-Aug-2007;7.6003;112.4;942.9;1
20-Aug-2007;7.5973;114.4;949.7;1
21-Aug-2007;7.597;114.73;944.6;1
22-Aug-2007;7.5987;114.38;944.6;1
23-Aug-2007;7.5847;115.9;945;1
24-Aug-2007;7.5691;116.15;940.1;1
27-Aug-2007;7.5629;116.24;942;1
28-Aug-2007;7.5545;115.55;938.1;1
29-Aug-2007;7.5505;114.05;940.3;1
30-Aug-2007;7.5567;115.75;943.2;1
31-Aug-2007;7.5607;116.2;939.9;1
03-Sep-2007;;115.98;939;1
04-Sep-2007;7.5556;115.95;938.1;1
05-Sep-2007;7.5546;115.84;937.6;1
06-Sep-2007;7.541;115.4;937.6;1
07-Sep-2007;7.5411;115.1;939.3;1
10-Sep-2007;7.5252;113.2;937.8;1
11-Sep-2007;7.5298;113.6;940.1;1
12-Sep-2007;7.5263;114.1;937.4;1
13-Sep-2007;7.5169;114.3;933.4;1
14-Sep-2007;7.5222;115;930.4;1
17-Sep-2007;7.523;;930.4;1
18-Sep-2007;7.5266;114.95;928.4;1
19-Sep-2007;7.517;115.87;929.8;1
20-Sep-2007;7.5175;115.9;926.2;1
21-Sep-2007;7.505;114.95;923.7;1
24-Sep-2007;7.5109;;;1
25-Sep-2007;7.5135;114.7;;1
26-Sep-2007;7.5089;114.82;;1
27-Sep-2007;7.5157;115.56;921;1
28-Sep-2007;7.5108;115.05;920.7;1
01-Oct-2007;;114.9;917.3;1
02-Oct-2007;;115.4;914.3;1
03-Oct-2007;;116;;1
04-Oct-2007;;116.64;913.7;1
05-Oct-2007;;116.45;916.6;1
08-Oct-2007;;;916;1
09-Oct-2007;7.5232;117.15;915.3;1
10-Oct-2007;7.5176;117.2;917.3;1
11-Oct-2007;7.5143;117.14;916.3;1
12-Oct-2007;7.5114;117.4;918.9;1
15-Oct-2007;7.5153;117.68;915.9;1
16-Oct-2007;7.5136;117.38;917.3;1
17-Oct-2007;7.5156;116.4;918.2;1
18-Oct-2007;7.5113;116.52;918.5;1
19-Oct-2007;7.5074;115.1;917.8;1
22-Oct-2007;7.5055;113.8;915.4;1
23-Oct-2007;7.501;114.58;917.6;1
24-Oct-2007;7.4938;114.8;917.7;1
25-Oct-2007;7.4867;114.03;917.4;1
26-Oct-2007;7.481;114.3;917.6;1
29-Oct-2007;7.4718;114.17;913.5;1
30-Oct-2007;7.472;114.52;908.9;1
31-Oct-2007;7.4692;114.75;907.4;1
01-Nov-2007;7.4552;115.33;902.3;1
02-Nov-2007;7.4624;114.65;902.2;1
05-Nov-2007;7.4562;114.6;907.1;1
06-Nov-2007;7.4577;114.45;906.1;1
07-Nov-2007;7.4476;114;908.1;1
08-Nov-2007;7.4251;112.75;904.4;1
09-Nov-2007;7.4162;112.55;907.8;1
12-Nov-2007;7.414;110.1;906.1;1
13-Nov-2007;7.4309;110.05;910.3;1
14-Nov-2007;7.4321;111.25;916;1
15-Nov-2007;7.4307;111.4;913.4;1
16-Nov-2007;7.4336;110.05;915.8;1
19-Nov-2007;7.4303;111;919.3;1
20-Nov-2007;7.4255;109.75;917.4;1
21-Nov-2007;7.415;109;923.8;1
22-Nov-2007;7.4119;108.95;925.8;1
23-Nov-2007;7.3992;;934.1;1
26-Nov-2007;7.3942;108.5;933.9;1
27-Nov-2007;7.3872;108.25;928.2;1
28-Nov-2007;7.3899;108.5;931.9;1
29-Nov-2007;7.3983;109.98;929.9;1
30-Nov-2007;7.3997;110.3;929.6;1
03-Dec-2007;7.4143;110.6;925.6;1
04-Dec-2007;7.4094;110.2;923.9;1
05-Dec-2007;7.3982;110.25;923.6;1
